Img Name,direksiyon,serit_secim,hiz,Vites,gaz,fren,guc,el_freni
2140,0.0,0,1.9903137683868408,1,-0.0,0.0,True,False
2141,0.0,0,1.988786220550537,1,-0.0,0.0,True,False
2142,0.0,0,1.988786220550537,1,-0.0,0.0,True,False
2143,0.0,0,1.98771333694458,1,-0.0,0.0,True,False
2144,0.0,0,1.98771333694458,1,-0.0,0.0,True,False
2145,0.0,0,1.985596776008606,1,-0.0,0.0,True,False
2146,0.0,0,1.985596776008606,1,-0.0,0.0,True,False
2147,0.0,0,1.984542965888977,1,-0.0,0.0,True,False
2148,0.0,0,1.984542965888977,1,-0.0,0.0,True,False
2149,0.0,0,1.9831396341323853,1,-0.0,0.0,True,False
2150,0.0,0,1.9831396341323853,1,-0.0,0.0,True,False
2151,0.0,0,1.981035828590393,1,-0.0,0.0,True,False
2152,0.0,0,1.981035828590393,1,-0.0,0.0,True,False
2153,0.0,0,1.9796347618103027,1,-0.0,0.0,True,False
2154,0.0,0,1.9796347618103027,1,-0.0,0.0,True,False
2155,0.0,0,1.9761357307434082,1,-0.0,0.0,True,False
2156,0.0,0,1.9761357307434082,1,-0.0,0.0,True,False
2157,0.0,0,1.9750868082046509,1,-0.0,0.0,True,False
2158,0.0,0,1.9750868082046509,1,-0.0,0.0,True,False
2159,0.0,0,1.9736896753311157,1,-0.0,0.0,True,False
2160,0.0,0,1.9736896753311157,1,-0.0,0.0,True,False
2161,0.0,0,1.971247673034668,1,-0.0,0.0,True,False
2162,0.0,0,1.971247673034668,1,-0.0,0.0,True,False
2163,0.0,0,1.9695053100585938,1,-0.0,0.0,True,False
2164,0.0,0,1.9695053100585938,1,-0.0,0.0,True,False
2165,0.0,0,1.9681121110916138,1,-0.0,0.0,True,False
2166,0.0,0,1.9681121110916138,1,-0.0,0.0,True,False
2167,0.0,0,1.9667197465896606,1,-0.0,0.0,True,False
2168,0.0,0,1.9667197465896606,1,-0.0,0.0,True,False
2169,0.0,0,1.9656760692596436,1,-0.0,0.0,True,False
2170,0.0,0,1.9656760692596436,1,-0.0,0.0,True,False
2171,0.0,0,1.96359121799469,1,-0.0,0.0,True,False
2172,0.0,0,1.96359121799469,1,-0.0,0.0,True,False
2173,0.0,0,1.9618557691574097,1,-0.0,0.0,True,False
2174,0.0,0,1.9618557691574097,1,-0.0,0.0,True,False
2175,0.0,0,1.9583886861801147,1,-0.0,0.0,True,False
2176,0.0,0,1.9583886861801147,1,-0.0,0.0,True,False
2177,0.0,0,1.956658124923706,1,-0.0,0.0,True,False
2178,0.0,0,1.956658124923706,1,-0.0,0.0,True,False
2179,0.0,0,1.9552741050720215,1,-0.0,0.0,True,False
2180,0.0,0,1.9552741050720215,1,-0.0,0.0,True,False
2181,0.0,0,1.9532009363174438,1,-0.0,0.0,True,False
2182,0.0,0,1.9532009363174438,1,-0.0,0.0,True,False
2183,0.0,0,1.9500948190689087,1,-0.0,0.0,True,False
2184,0.0,0,1.9500948190689087,1,-0.0,0.0,True,False
2185,0.0,0,1.9483716487884521,1,-0.0,0.0,True,False
2186,0.0,0,1.9483716487884521,1,-0.0,0.0,True,False
2187,0.0,0,1.9469941854476929,1,-0.0,0.0,True,False
2188,0.0,0,1.9469941854476929,1,-0.0,0.0,True,False
2189,0.0,0,1.9452738761901855,1,-0.0,0.0,True,False
2190,0.0,0,1.9452738761901855,1,-0.0,0.0,True,False
2191,0.0,0,1.9425243139266968,1,-0.0,0.0,True,False
2192,0.0,0,1.9425243139266968,1,-0.0,0.0,True,False
2193,0.0,0,1.9411512613296509,1,0.2550913691520691,0.0,True,False
2194,0.0,0,1.9411512613296509,1,0.2550913691520691,0.0,True,False
2195,0.0,0,1.9390937089920044,1,0.3522687256336212,0.0,True,False
2196,0.0,0,1.9390937089920044,1,0.3522687256336212,0.0,True,False
2197,0.0,0,1.9467052221298218,1,0.2766791880130768,0.0,True,False
2198,0.0,0,1.9467052221298218,1,0.2766791880130768,0.0,True,False
2199,0.0,0,2.0135955810546875,1,0.09315051883459091,0.0,True,False
2200,0.0,0,2.0135955810546875,1,0.09315051883459091,0.0,True,False
2201,0.0,0,2.1523354053497314,1,-0.0,0.0,True,False
2202,0.0,0,2.1523354053497314,1,-0.0,0.0,True,False
2203,0.0,0,2.1523354053497314,1,-0.0,0.0,True,False
2204,0.0,0,2.1523354053497314,1,-0.0,0.0,True,False
2205,0.0,0,2.1830334663391113,1,-0.0,0.0,True,False
2206,0.0,0,2.1830334663391113,1,-0.0,0.0,True,False
2207,0.0,0,2.1808252334594727,1,-0.0,0.0,True,False
2208,0.0,0,2.1808252334594727,1,-0.0,0.0,True,False
2209,0.0,0,2.179278612136841,1,-0.0,0.0,True,False
2210,0.0,0,2.179278612136841,1,-0.0,0.0,True,False
2211,0.0,0,2.1769535541534424,1,-0.0,0.0,True,False
2212,0.0,0,2.1769535541534424,1,-0.0,0.0,True,False
2213,0.0,0,2.1742403507232666,1,-0.0,0.0,True,False
2214,0.0,0,2.1742403507232666,1,-0.0,0.0,True,False
2215,0.0,0,2.171144723892212,1,-0.0,0.0,True,False
2216,0.0,0,2.171144723892212,1,-0.0,0.0,True,False
2217,0.0,0,2.1688265800476074,1,-0.0,0.0,True,False
2218,0.0,0,2.1688265800476074,1,-0.0,0.0,True,False
2219,0.0,0,2.167282819747925,1,-0.0,0.0,True,False
2220,0.0,0,2.167282819747925,1,-0.0,0.0,True,False
2221,0.0,0,2.1661264896392822,1,-0.0,0.0,True,False
2222,0.0,0,2.1661264896392822,1,-0.0,0.0,True,False
2223,0.0,0,2.1626598834991455,1,-0.0,0.0,True,False
2224,0.0,0,2.1626598834991455,1,-0.0,0.0,True,False
2225,0.0,0,2.1603541374206543,1,-0.0,0.0,True,False
2226,0.0,0,2.1603541374206543,1,-0.0,0.0,True,False
2227,0.0,0,2.158818006515503,1,-0.0,0.0,True,False
2228,0.0,0,2.158818006515503,1,-0.0,0.0,True,False
2229,0.0,0,2.1561319828033447,1,-0.0,0.0,True,False
2230,0.0,0,2.1561319828033447,1,-0.0,0.0,True,False
2231,0.0,0,2.1526851654052734,1,-0.0,0.0,True,False
2232,0.0,0,2.1526851654052734,1,-0.0,0.0,True,False
2233,0.0,0,2.151155471801758,1,-0.0,0.0,True,False
2234,0.0,0,2.151155471801758,1,-0.0,0.0,True,False
2235,0.0,0,2.1500084400177,1,-0.0,0.0,True,False
2236,0.0,0,2.1500084400177,1,-0.0,0.0,True,False
2237,0.0,0,2.146191120147705,1,-0.0,0.0,True,False
2238,0.0,0,2.146191120147705,1,-0.0,0.0,True,False
2239,0.0,0,2.1450469493865967,1,-0.0,0.0,True,False
2240,0.0,0,2.1450469493865967,1,-0.0,0.0,True,False
2241,0.0,0,2.1435227394104004,1,-0.0,0.0,True,False
2242,0.0,0,2.1435227394104004,1,-0.0,0.0,True,False
2243,0.0,0,2.1412386894226074,1,-0.0,0.0,True,False
2244,0.0,0,2.1412386894226074,1,-0.0,0.0,True,False
2245,0.0,0,2.1400973796844482,1,-0.0,0.0,True,False
2246,0.0,0,2.1400973796844482,1,-0.0,0.0,True,False
2247,0.0,0,2.1385769844055176,1,-0.0,0.0,True,False
2248,0.0,0,2.1385769844055176,1,-0.0,0.0,True,False
2249,0.0,0,2.135918617248535,1,-0.0,0.0,True,False
2250,0.0,0,2.135918617248535,1,-0.0,0.0,True,False
2251,0.0,0,2.1344008445739746,1,-0.0,0.0,True,False
2252,0.0,0,2.1344008445739746,1,-0.0,0.0,True,False
2253,0.0,0,2.132126808166504,1,-0.0,0.0,True,False
2254,0.0,0,2.132126808166504,1,-0.0,0.0,True,False
2255,0.0,0,2.128343105316162,1,-0.0,0.0,True,False
2256,0.0,0,2.128343105316162,1,-0.0,0.0,True,False
2257,0.0,0,2.127209186553955,1,-0.0,0.0,True,False
2258,0.0,0,2.127209186553955,1,-0.0,0.0,True,False
2259,0.0,0,2.1256978511810303,1,-0.0,0.0,True,False
2260,0.0,0,2.1256978511810303,1,-0.0,0.0,True,False
2261,0.0,0,2.1234331130981445,1,-0.0,0.0,True,False
2262,0.0,0,2.1234331130981445,1,-0.0,0.0,True,False
2263,0.0,0,2.122302293777466,1,-0.0,0.0,True,False
2264,0.0,0,2.122302293777466,1,-0.0,0.0,True,False
2265,0.0,0,2.118536949157715,1,-0.0,0.0,True,False
2266,0.0,0,2.118536949157715,1,-0.0,0.0,True,False
2267,0.0,0,2.117032289505005,1,-0.0,0.0,True,False
2268,0.0,0,2.117032289505005,1,-0.0,0.0,True,False
2269,0.0,0,2.117032289505005,1,-0.0,0.0,True,False
2270,0.0,0,2.117032289505005,1,-0.0,0.0,True,False
2271,0.0,0,2.1136507987976074,1,-0.0,0.0,True,False
2272,0.0,0,2.1136507987976074,1,-0.0,0.0,True,False
2273,0.0,0,2.1121506690979004,1,-0.0,0.0,True,False
2274,0.0,0,2.1121506690979004,1,-0.0,0.0,True,False
2275,0.0,0,2.109527826309204,1,-0.0,0.0,True,False
2276,0.0,0,2.109527826309204,1,-0.0,0.0,True,False
2277,0.0,0,2.107280969619751,1,-0.0,0.0,True,False
2278,0.0,0,2.107280969619751,1,-0.0,0.0,True,False
2279,0.0,0,2.1057839393615723,1,-0.0,0.0,True,False
2280,0.0,0,2.1057839393615723,1,-0.0,0.0,True,False
2281,0.0,0,2.103543519973755,1,-0.0,0.0,True,False
2282,0.0,0,2.103543519973755,1,-0.0,0.0,True,False
2283,0.0,0,2.102423906326294,1,-0.0,0.0,True,False
2284,0.0,0,2.102423906326294,1,-0.0,0.0,True,False
2285,0.0,0,2.1009316444396973,1,-0.0,0.0,True,False
2286,0.0,0,2.1009316444396973,1,-0.0,0.0,True,False
2287,0.0,0,2.0983223915100098,1,-0.0,0.0,True,False
2288,0.0,0,2.0983223915100098,1,-0.0,0.0,True,False
2289,0.0,0,2.096088171005249,1,-0.0,0.0,True,False
2290,0.0,0,2.096088171005249,1,-0.0,0.0,True,False
2291,0.0,0,2.0946004390716553,1,-0.0,0.0,True,False
2292,0.0,0,2.0946004390716553,1,-0.0,0.0,True,False
2293,0.0,0,2.0931146144866943,1,-0.0,0.0,True,False
2294,0.0,0,2.0931146144866943,1,-0.0,0.0,True,False
2295,0.0,0,2.0908877849578857,1,-0.0,0.0,True,False
2296,0.0,0,2.0908877849578857,1,-0.0,0.0,True,False
2297,0.0,0,2.0908877849578857,1,-0.0,0.0,True,False
2298,0.0,0,2.0908877849578857,1,-0.0,0.0,True,False
2299,0.0,0,2.08717942237854,1,-0.0,0.0,True,False
2300,0.0,0,2.08717942237854,1,-0.0,0.0,True,False
2301,0.0,0,2.0856990814208984,1,-0.0,0.0,True,False
2302,0.0,0,2.0856990814208984,1,-0.0,0.0,True,False
2303,0.0,0,2.0827412605285645,1,-0.0,0.0,True,False
2304,0.0,0,2.0827412605285645,1,-0.0,0.0,True,False
2305,0.0,0,2.081263303756714,1,-0.0,0.0,True,False
2306,0.0,0,2.081263303756714,1,-0.0,0.0,True,False
2307,0.0,0,2.079786539077759,1,-0.0,0.0,True,False
2308,0.0,0,2.079786539077759,1,-0.0,0.0,True,False
2309,0.0,0,2.0779428482055664,1,-0.0,0.0,True,False
2310,0.0,0,2.0779428482055664,1,-0.0,0.0,True,False
2311,0.0,0,2.0764682292938232,1,-0.0,0.0,True,False
2312,0.0,0,2.0764682292938232,1,-0.0,0.0,True,False
2313,0.0,0,2.0735247135162354,1,-0.0,0.0,True,False
2314,0.0,0,2.0735247135162354,1,-0.0,0.0,True,False
2315,0.0,0,2.071685791015625,1,-0.0,0.0,True,False
2316,0.0,0,2.071685791015625,1,-0.0,0.0,True,False
2317,0.0,0,2.070215940475464,1,-0.0,0.0,True,False
2318,0.0,0,2.070215940475464,1,-0.0,0.0,True,False
2319,0.0,0,2.067648410797119,1,-0.0,0.0,True,False
2320,0.0,0,2.067648410797119,1,-0.0,0.0,True,False
2321,0.0,0,2.067648410797119,1,-0.0,0.0,True,False
2322,0.0,0,2.067648410797119,1,-0.0,0.0,True,False
2323,0.0,0,2.063983917236328,1,-0.0,0.0,True,False
2324,0.0,0,2.063983917236328,1,-0.0,0.0,True,False
2325,0.0,0,2.0628859996795654,1,-0.0,0.0,True,False
2326,0.0,0,2.0628859996795654,1,-0.0,0.0,True,False
2327,0.0,0,2.059962749481201,1,-0.0,0.0,True,False
2328,0.0,0,2.059962749481201,1,-0.0,0.0,True,False
2329,0.0,0,2.0581367015838623,1,-0.0,0.0,True,False
2330,0.0,0,2.0581367015838623,1,-0.0,0.0,True,False
2331,0.0,0,2.057041883468628,1,-0.0,0.0,True,False
2332,0.0,0,2.057041883468628,1,-0.0,0.0,True,False
2333,0.0,0,2.054490566253662,1,-0.0,0.0,True,False
2334,0.0,0,2.054490566253662,1,-0.0,0.0,True,False
2335,0.0,0,2.0519421100616455,1,-0.0,0.0,True,False
2336,0.0,0,2.0519421100616455,1,-0.0,0.0,True,False
2337,0.0,0,2.0504887104034424,1,-0.0,0.0,True,False
2338,0.0,0,2.0504887104034424,1,-0.0,0.0,True,False
2339,0.0,0,2.04939866065979,1,-0.0,0.0,True,False
2340,0.0,0,2.04939866065979,1,-0.0,0.0,True,False
2341,0.0,0,2.045767307281494,1,-0.0,0.0,True,False
2342,0.0,0,2.045767307281494,1,-0.0,0.0,True,False
2343,0.0,0,2.0443179607391357,1,-0.0,0.0,True,False
2344,0.0,0,2.0443179607391357,1,-0.0,0.0,True,False
2345,0.0,0,2.0421464443206787,1,-0.0,0.0,True,False
2346,0.0,0,2.0421464443206787,1,-0.0,0.0,True,False
2347,0.0,0,2.0410609245300293,1,-0.0,0.0,True,False
2348,0.0,0,2.0410609245300293,1,-0.0,0.0,True,False
2349,0.0,0,2.0370845794677734,1,-0.0,0.0,True,False
2350,0.0,0,2.0370845794677734,1,-0.0,0.0,True,False
2351,0.0,0,2.035280466079712,1,-0.0,0.0,True,False
2352,0.0,0,2.035280466079712,1,-0.0,0.0,True,False
2353,0.0,0,2.0338387489318848,1,-0.0,0.0,True,False
2354,0.0,0,2.0338387489318848,1,-0.0,0.0,True,False
2355,0.0,0,2.031318187713623,1,-0.0,0.0,True,False
2356,0.0,0,2.031318187713623,1,-0.0,0.0,True,False
2357,0.0,0,2.029878616333008,1,-0.0,0.0,True,False
2358,0.0,0,2.029878616333008,1,-0.0,0.0,True,False
2359,0.0,0,2.0277199745178223,1,-0.0,0.0,True,False
2360,0.0,0,2.0277199745178223,1,-0.0,0.0,True,False
2361,0.0,0,2.0262839794158936,1,-0.0,0.0,True,False
2362,0.0,0,2.0262839794158936,1,-0.0,0.0,True,False
2363,0.0,0,2.02413272857666,1,-0.0,0.0,True,False
2364,0.0,0,2.02413272857666,1,-0.0,0.0,True,False
2365,0.0,0,2.02413272857666,1,-0.0,0.0,True,False
2366,0.0,0,2.02413272857666,1,-0.0,0.0,True,False
2367,0.0,0,2.020190954208374,1,-0.0,0.0,True,False
2368,0.0,0,2.020190954208374,1,-0.0,0.0,True,False
2369,0.0,0,2.018401861190796,1,-0.0,0.0,True,False
2370,0.0,0,2.018401861190796,1,-0.0,0.0,True,False
2371,0.0,0,2.0166163444519043,1,-0.0,0.0,True,False
2372,0.0,0,2.0166163444519043,1,-0.0,0.0,True,False
2373,0.0,0,2.014475107192993,1,-0.0,0.0,True,False
2374,0.0,0,2.014475107192993,1,-0.0,0.0,True,False
2375,0.0,0,2.0134048461914062,1,-0.0,0.0,True,False
2376,0.0,0,2.0134048461914062,1,-0.0,0.0,True,False
2377,0.0,0,2.011265754699707,1,-0.0,0.0,True,False
2378,0.0,0,2.011265754699707,1,-0.0,0.0,True,False
2379,0.0,0,2.009841203689575,1,-0.0,0.0,True,False
2380,0.0,0,2.009841203689575,1,-0.0,0.0,True,False
2381,0.0,0,2.007352113723755,1,-0.0,0.0,True,False
2382,0.0,0,2.007352113723755,1,-0.0,0.0,True,False
2383,0.0,0,2.005221128463745,1,-0.0,0.0,True,False
2384,0.0,0,2.005221128463745,1,-0.0,0.0,True,False
2385,0.0,0,2.00309157371521,1,-0.0,0.0,True,False
2386,0.0,0,2.00309157371521,1,-0.0,0.0,True,False
2387,0.0,0,2.0016729831695557,1,-0.0,0.0,True,False
2388,0.0,0,2.0016729831695557,1,-0.0,0.0,True,False
2389,0.0,0,1.999193549156189,1,-0.0,0.0,True,False
2390,0.0,0,1.999193549156189,1,-0.0,0.0,True,False
2391,0.0,0,1.9981321096420288,1,-0.0,0.0,True,False
2392,0.0,0,1.9981321096420288,1,-0.0,0.0,True,False
2393,0.0,0,1.996010661125183,1,-0.0,0.0,True,False
2394,0.0,0,1.996010661125183,1,-0.0,0.0,True,False
2395,0.0,0,1.9945979118347168,1,-0.0,0.0,True,False
2396,0.0,0,1.9945979118347168,1,-0.0,0.0,True,False
2397,0.0,0,1.9931859970092773,1,-0.0,0.0,True,False
2398,0.0,0,1.9931859970092773,1,-0.0,0.0,True,False
2399,0.0,0,1.9900132417678833,1,-0.0,0.0,True,False
2400,0.0,0,1.9900132417678833,1,-0.0,0.0,True,False
2401,0.0,0,1.988253116607666,1,-0.0,0.0,True,False
2402,0.0,0,1.988253116607666,1,-0.0,0.0,True,False
2403,0.0,0,1.9864941835403442,1,-0.0,0.0,True,False
2404,0.0,0,1.9864941835403442,1,-0.0,0.0,True,False
2405,0.0,0,1.9850882291793823,1,-0.0,0.0,True,False
2406,0.0,0,1.9850882291793823,1,-0.0,0.0,True,False
2407,0.0,0,1.983683705329895,1,-0.0,0.0,True,False
2408,0.0,0,1.983683705329895,1,-0.0,0.0,True,False
2409,0.0,0,1.980877161026001,1,-0.0,0.0,True,False
2410,0.0,0,1.980877161026001,1,-0.0,0.0,True,False
2411,0.0,0,1.9791253805160522,1,-0.0,0.0,True,False
2412,0.0,0,1.9791253805160522,1,-0.0,0.0,True,False
2413,0.0,0,1.9770252704620361,1,-0.0,0.0,True,False
2414,0.0,0,1.9770252704620361,1,-0.0,0.0,True,False
2415,0.0,0,1.9745781421661377,1,-0.0,0.0,True,False
2416,0.0,0,1.9745781421661377,1,-0.0,0.0,True,False
2417,0.0,0,1.973181128501892,1,-0.0,0.0,True,False
2418,0.0,0,1.973181128501892,1,-0.0,0.0,True,False
2419,0.0,0,1.9710875749588013,1,-0.0,0.0,True,False
2420,0.0,0,1.9710875749588013,1,-0.0,0.0,True,False
2421,0.0,0,1.9696934223175049,1,-0.0,0.0,True,False
2422,0.0,0,1.9696934223175049,1,-0.0,0.0,True,False
2423,0.0,0,1.9679515361785889,1,-0.0,0.0,True,False
2424,0.0,0,1.9679515361785889,1,-0.0,0.0,True,False
2425,0.0,0,1.9651689529418945,1,-0.0,0.0,True,False
2426,0.0,0,1.9651689529418945,1,-0.0,0.0,True,False
2427,0.0,0,1.9630839824676514,1,-0.0,0.0,True,False
2428,0.0,0,1.9630839824676514,1,-0.0,0.0,True,False
2429,0.0,0,1.961695671081543,1,-0.0,0.0,True,False
2430,0.0,0,1.961695671081543,1,-0.0,0.0,True,False
2431,0.0,0,1.9585753679275513,1,-0.0,0.0,True,False
2432,0.0,0,1.9585753679275513,1,-0.0,0.0,True,False
2433,0.0,0,1.9571905136108398,1,-0.0,0.0,True,False
2434,0.0,0,1.9571905136108398,1,-0.0,0.0,True,False
2435,0.0,0,1.955114722251892,1,-0.0,0.0,True,False
2436,0.0,0,1.955114722251892,1,-0.0,0.0,True,False
2437,0.0,0,1.9537324905395508,1,-0.0,0.0,True,False
2438,0.0,0,1.9537324905395508,1,-0.0,0.0,True,False
2439,0.0,0,1.9526963233947754,1,-0.0,0.0,True,False
2440,0.0,0,1.9526963233947754,1,-0.0,0.0,True,False
2441,0.0,0,1.9492465257644653,1,-0.0,0.0,True,False
2442,0.0,0,1.9492465257644653,1,-0.0,0.0,True,False
2443,0.0,0,1.9492465257644653,1,-0.0,0.0,True,False
2444,0.0,0,1.9492465257644653,1,-0.0,0.0,True,False
2445,0.0,0,1.946147084236145,1,-0.0,0.0,True,False
2446,0.0,0,1.946147084236145,1,-0.0,0.0,True,False
2447,0.0,0,1.944771647453308,1,-0.0,0.0,True,False
2448,0.0,0,1.944771647453308,1,-0.0,0.0,True,False
2449,0.0,0,1.943396806716919,1,-0.0,0.0,True,False
2450,0.0,0,1.943396806716919,1,-0.0,0.0,True,False
2451,0.0,0,1.9403074979782104,1,-0.0,0.0,True,False
2452,0.0,0,1.9403074979782104,1,-0.0,0.0,True,False
2453,0.0,0,1.9389358758926392,1,-0.0,0.0,True,False
2454,0.0,0,1.9389358758926392,1,-0.0,0.0,True,False
2455,0.0,0,1.9375650882720947,1,-0.0,0.0,True,False
2456,0.0,0,1.9375650882720947,1,-0.0,0.0,True,False
2457,0.0,0,1.9365381002426147,1,-0.0,0.0,True,False
2458,0.0,0,1.9365381002426147,1,-0.0,0.0,True,False
2459,0.0,0,1.9344855546951294,1,-0.0,0.0,True,False
2460,0.0,0,1.9344855546951294,1,-0.0,0.0,True,False
2461,0.0,0,1.9331181049346924,1,-0.0,0.0,True,False
2462,0.0,0,1.9331181049346924,1,-0.0,0.0,True,False
2463,0.0,0,1.9297047853469849,1,-0.0,0.0,True,False
2464,0.0,0,1.9297047853469849,1,-0.0,0.0,True,False
2465,0.0,0,1.9297047853469849,1,-0.0,0.0,True,False
2466,0.0,0,1.9297047853469849,1,-0.0,0.0,True,False
2467,0.0,0,1.9262977838516235,1,-0.0,0.0,True,False
2468,0.0,0,1.9262977838516235,1,-0.0,0.0,True,False
2469,0.0,0,1.9262977838516235,1,-0.0,0.0,True,False
2470,0.0,0,1.9262977838516235,1,-0.0,0.0,True,False
2471,0.0,0,1.923236608505249,1,-0.0,0.0,True,False
2472,0.0,0,1.923236608505249,1,-0.0,0.0,True,False
2473,0.0,0,1.9218782186508179,1,-0.0,0.0,True,False
2474,0.0,0,1.9218782186508179,1,-0.0,0.0,True,False
2475,0.0,0,1.9205201864242554,1,-0.0,0.0,True,False
2476,0.0,0,1.9205201864242554,1,-0.0,0.0,True,False
2477,0.0,0,1.918824315071106,1,-0.0,0.0,True,False
2478,0.0,0,1.918824315071106,1,-0.0,0.0,True,False
2479,0.0,0,1.9161142110824585,1,-0.0,0.0,True,False
2480,0.0,0,1.9161142110824585,1,-0.0,0.0,True,False
2481,0.0,0,1.9147608280181885,1,-0.0,0.0,True,False
2482,0.0,0,1.9147608280181885,1,-0.0,0.0,True,False
2483,0.0,0,1.9130703210830688,1,-0.0,0.0,True,False
2484,0.0,0,1.9130703210830688,1,-0.0,0.0,True,False
2485,0.0,0,1.9117190837860107,1,-0.0,0.0,True,False
2486,0.0,0,1.9117190837860107,1,-0.0,0.0,True,False
2487,0.0,0,1.9093565940856934,1,-0.0,0.0,True,False
2488,0.0,0,1.9093565940856934,1,-0.0,0.0,True,False
2489,0.0,0,1.907334327697754,1,-0.0,0.0,True,False
2490,0.0,0,1.907334327697754,1,-0.0,0.0,True,False
2491,0.0,0,1.906324028968811,1,-0.0,0.0,True,False
2492,0.0,0,1.906324028968811,1,-0.0,0.0,True,False
2493,0.0,0,1.903968334197998,1,-0.0,0.0,True,False
2494,0.0,0,1.903968334197998,1,-0.0,0.0,True,False
2495,0.0,0,1.9022883176803589,1,-0.0,0.0,True,False
2496,0.0,0,1.9022883176803589,1,-0.0,0.0,True,False
2497,0.0,0,1.9006092548370361,1,-0.0,0.0,True,False
2498,0.0,0,1.9006092548370361,1,-0.0,0.0,True,False
2499,0.0,0,1.8992668390274048,1,-0.0,0.0,True,False
2500,0.0,0,1.8992668390274048,1,-0.0,0.0,True,False
2501,0.0,0,1.8962510824203491,1,-0.0,0.0,True,False
2502,0.0,0,1.8962510824203491,1,-0.0,0.0,True,False
2503,0.0,0,1.8949123620986938,1,0.028354907408356667,0.0,True,False
2504,0.0,0,1.8949123620986938,1,0.028354907408356667,0.0,True,False
2505,0.0,0,1.8939088582992554,1,0.028354907408356667,0.0,True,False
2506,0.0,0,1.8939088582992554,1,0.028354907408356667,0.0,True,False
2507,0.0,0,1.8932791948318481,1,0.0499427355825901,0.0,True,False
2508,0.0,0,1.8932791948318481,1,0.0499427355825901,0.0,True,False
2509,0.0,0,1.8972853422164917,1,0.0499427355825901,0.0,True,False
2510,0.0,0,1.8972853422164917,1,0.0499427355825901,0.0,True,False
2511,0.0,0,1.907180666923523,1,0.07153056561946869,0.0,True,False
2512,0.0,0,1.907180666923523,1,0.07153056561946869,0.0,True,False
2513,0.0,0,1.9152518510818481,1,0.09315051883459091,0.0,True,False
2514,0.0,0,1.9152518510818481,1,0.09315051883459091,0.0,True,False
2515,0.0,0,1.92719566822052,1,0.09315051883459091,0.0,True,False
2516,0.0,0,1.92719566822052,1,0.09315051883459091,0.0,True,False
2517,0.0,0,1.9553799629211426,1,0.1147383525967598,0.0,True,False
2518,0.0,0,1.9553799629211426,1,0.1147383525967598,0.0,True,False
2519,0.0,0,1.979722261428833,1,0.1147383525967598,0.0,True,False
2520,0.0,0,1.979722261428833,1,0.1147383525967598,0.0,True,False
2521,0.0,0,2.0120391845703125,1,0.1147383525967598,0.0,True,False
2522,0.0,0,2.0120391845703125,1,0.1147383525967598,0.0,True,False
2523,0.0,0,2.0272886753082275,1,0.1147383525967598,0.0,True,False
2524,0.0,0,2.0272886753082275,1,0.1147383525967598,0.0,True,False
2525,0.0,0,2.0476300716400146,1,0.1147383525967598,0.0,True,False
2526,0.0,0,2.0476300716400146,1,0.1147383525967598,0.0,True,False
2527,0.0,0,2.0985312461853027,1,0.1147383525967598,0.0,True,False
2528,0.0,0,2.0985312461853027,1,0.1147383525967598,0.0,True,False
2529,0.0,0,2.1342010498046875,1,0.07153056561946869,0.0,True,False
2530,0.0,0,2.1342010498046875,1,0.07153056561946869,0.0,True,False
2531,0.0,0,2.1699025630950928,1,0.07153056561946869,0.0,True,False
2532,0.0,0,2.1699025630950928,1,0.07153056561946869,0.0,True,False
2533,0.0,0,2.1854965686798096,1,0.028354907408356667,0.0,True,False
2534,0.0,0,2.1854965686798096,1,0.028354907408356667,0.0,True,False
2535,0.0,0,2.196823835372925,1,0.006767077837139368,0.0,True,False
2536,0.0,0,2.196823835372925,1,0.006767077837139368,0.0,True,False
2537,0.0,0,2.204841136932373,1,-0.0,0.0,True,False
2538,0.0,0,2.204841136932373,1,-0.0,0.0,True,False
2539,0.0,0,2.207904100418091,1,-0.0,0.0,True,False
2540,0.0,0,2.207904100418091,1,-0.0,0.0,True,False
2541,0.0,0,2.2070062160491943,1,-0.0,0.0,True,False
2542,0.0,0,2.2070062160491943,1,-0.0,0.0,True,False
2543,0.0,0,2.205434799194336,1,-0.0,0.0,True,False
2544,0.0,0,2.205434799194336,1,-0.0,0.0,True,False
2545,0.0,0,2.2026865482330322,1,-0.0,0.0,True,False
2546,0.0,0,2.2026865482330322,1,-0.0,0.0,True,False
2547,0.0,0,2.2026865482330322,1,-0.0,0.0,True,False
2548,0.0,0,2.2026865482330322,1,-0.0,0.0,True,False
2549,0.0,0,2.1987662315368652,1,-0.0,0.0,True,False
2550,0.0,0,2.1987662315368652,1,-0.0,0.0,True,False
2551,0.0,0,2.1960277557373047,1,-0.0,0.0,True,False
2552,0.0,0,2.1960277557373047,1,-0.0,0.0,True,False
2553,0.0,0,2.1936819553375244,1,-0.0,0.0,True,False
2554,0.0,0,2.1936819553375244,1,-0.0,0.0,True,False
2555,0.0,0,2.1925103664398193,1,-0.0,0.0,True,False
2556,0.0,0,2.1925103664398193,1,-0.0,0.0,True,False
2557,0.0,0,2.190950870513916,1,-0.0,0.0,True,False
2558,0.0,0,2.190950870513916,1,-0.0,0.0,True,False
2559,0.0,0,2.1870553493499756,1,-0.0,0.0,True,False
2560,0.0,0,2.1870553493499756,1,-0.0,0.0,True,False
2561,0.0,0,2.185499429702759,1,-0.0,0.0,True,False
